timestamp,open,high,low,close,volume
2024-01-01 00:00:00,86.93962599422935,86.9709555025227,86.19815530707577,86.99000753896335,58900
2024-01-01 04:00:00,87.5456566680917,88.01500110702845,86.90358601095896,87.16739434872339,30663
2024-01-01 08:00:00,90.10351063066605,90.68871260091916,89.78233293747289,89.96816503873842,71526
2024-01-01 12:00:00,93.74819980404148,93.78304224710449,92.93751748019683,93.16586004349926,64897
2024-01-01 16:00:00,93.15574337291373,93.5354540655889,92.77775273762411,92.80275344924408,71983
2024-01-01 20:00:00,94.20282650010179,95.16256667695039,93.89530110769228,94.79311247771166,99476
2024-01-02 00:00:00,92.2002893163129,93.1521022035307,92.02597026796509,92.5311716041436,17330
2024-01-02 04:00:00,89.16869626781059,89.38616333203683,88.39912550227176,89.03384589571742,25806
2024-01-02 08:00:00,86.80989984803439,87.16161379370108,86.1251072702193,86.2369936965112,67616
2024-01-02 12:00:00,88.50429251457922,88.99043238945019,88.39871034524995,88.72168367114485,23768
2024-01-02 16:00:00,89.67572095210379,90.0225817846066,89.31691534056337,90.36249506212881,76537
2024-01-02 20:00:00,88.54731715737739,89.058267369095,87.81517490431021,88.24065153683021,66561
2024-01-03 00:00:00,88.59211863914076,89.6532554304793,88.18047333898726,88.38912527417948,83030
2024-01-03 04:00:00,88.9420394673971,89.22888284030792,88.39918476893938,88.94291457424592,96096
2024-01-03 08:00:00,90.92047188729777,91.09893030466291,90.25084158731615,91.01187771746265,38405
2024-01-03 12:00:00,91.9589943840152,92.72200265305727,91.92105332875283,92.11887305994493,59844
2024-01-03 16:00:00,95.54670532411545,95.76633934743589,94.51274823551057,95.35497482479006,80728
2024-01-03 20:00:00,95.17203698004951,96.37357210627592,94.86810112130551,95.57117031232784,50322
2024-01-04 00:00:00,94.7328281599329,95.85970751091615,94.35686636155317,94.93443167048461,19475
2024-01-04 04:00:00,94.43087963206926,95.42826678353107,93.97687227692636,95.0182816311114,21283
2024-01-04 08:00:00,93.40094952136606,94.04808901329913,92.54236055805522,93.91567923357266,15616
2024-01-04 12:00:00,94.2704260507471,94.92842465946453,93.27085697064103,94.0028337373653,83423
2024-01-04 16:00:00,94.16791729156387,95.02155051762435,93.89153355919828,94.59793610145778,22240
2024-01-04 20:00:00,93.95032637067114,94.07361019387346,93.20082390156776,93.73008173834015,21389
2024-01-05 00:00:00,90.83927733061891,91.24485493323921,90.28339415049597,90.73024267111938,90744
2024-01-05 04:00:00,89.50240049834275,90.39415978602469,88.93428994620953,89.56387846893699,94548
2024-01-05 08:00:00,91.06268480256296,91.27467427479718,90.49237455997122,90.42913651516527,74713
2024-01-05 12:00:00,91.44200198139052,91.4557024051433,90.91115355529453,91.67544827012468,42366
2024-01-05 16:00:00,92.74432562452046,93.63419971798642,92.07005031611837,93.1854790637937,79694
2024-01-05 20:00:00,92.533115086517,93.44530800553215,91.82465518532432,92.45589875119671,10337
2024-01-06 00:00:00,89.23146826439856,89.72196143242628,88.96563633177054,89.21038730818162,38709
2024-01-06 04:00:00,87.72931529754908,88.58153890146238,87.66384318116592,87.72608765609017,45087
2024-01-06 08:00:00,86.70855591591288,87.13915747209361,86.31699742888067,86.84298245542824,25846
2024-01-06 12:00:00,87.60348339982585,88.5721924200448,86.92413492312308,87.57472699494326,67956
2024-01-06 16:00:00,87.00825703808334,87.93796002541445,86.60388132713422,87.24194653482972,73055
