timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-01 16:16:48.408886,3545.2124883884826,3567.9580148104396,3424.6677671394473,3545.2124883884826,0.37364398904746443,2024-12-01 17:16:47.408886,1324.6473361823603,37,0.18682199452373222,662.3236680911801,0
2024-12-02 16:16:48.408886,3534.766123807429,3539.0554542176496,3507.1212769867766,3534.766123807429,0.7301101260346914,2024-12-02 17:16:47.408886,2580.7685401561994,73,0.3650550630173457,1290.3842700780997,0
2024-12-03 16:16:48.408886,3593.8397720065873,3637.354208155738,3555.3336855425273,3593.8397720065873,0.18498131623850056,2024-12-03 17:16:47.408886,664.7932113760513,18,0.09249065811925028,332.39660568802566,0
2024-12-04 16:16:48.408886,3732.582235031194,3765.3381213593852,3682.6173061075556,3732.582235031194,0.7469586182127108,2024-12-04 17:16:47.408886,2788.0844686442124,74,0.3734793091063554,1394.0422343221062,0
2024-12-05 16:16:48.408886,3712.7469179025406,3727.953500713718,3690.3556932442016,3712.7469179025406,0.36114275469584867,2024-12-05 17:16:47.408886,1340.8316494198455,36,0.18057137734792433,670.4158247099227,0
2024-12-06 16:16:48.408886,3693.054719386928,3711.1556802048626,3682.7389657124904,3693.054719386928,0.21993960653899966,2024-12-06 17:16:47.408886,812.2490019089568,21,0.10996980326949983,406.1245009544784,0
2024-12-07 16:16:48.408886,3840.922504736045,3911.1880984897734,3806.6422476591583,3840.922504736045,0.5292551831599573,2024-12-07 17:16:47.408886,2032.8281437472776,52,0.26462759157997867,1016.4140718736388,0
2024-12-08 16:16:48.408886,3916.7978078224946,3931.295848473224,3893.6281066911347,3916.7978078224946,0.4248161182304368,2024-12-08 17:16:47.408886,1663.9188406126366,42,0.2124080591152184,831.9594203063183,0
2024-12-09 16:16:48.408886,3873.090355166831,3885.7289883773988,3869.5644431769733,3873.090355166831,0.2737235457143707,2024-12-09 17:16:47.408886,1060.1560248883964,27,0.13686177285718534,530.0780124441982,0
2024-12-10 16:16:48.408886,3927.8984343052057,3928.149498534454,3886.321937812951,3927.8984343052057,0.3880748281186426,2024-12-10 17:16:47.408886,1524.318509760478,38,0.1940374140593213,762.159254880239,0
2024-12-11 16:16:48.408886,3884.732569736163,3896.123923204457,3811.172865337268,3884.732569736163,0.3045293986780736,2024-12-11 17:16:47.408886,1183.0152734868814,30,0.1522646993390368,591.5076367434407,0
2024-12-12 16:16:48.408886,3841.8501474816944,3909.8206761577903,3820.407103301051,3841.8501474816944,0.39088602441689047,2024-12-12 17:16:47.408886,1501.7255305545639,39,0.19544301220844523,750.8627652772819,0
2024-12-13 16:16:48.408886,3867.444496626897,3887.7797771089063,3826.0435615765946,3867.444496626897,0.5035916203106482,2024-12-13 17:16:47.408886,1947.6126405178381,50,0.2517958101553241,973.8063202589191,0
2024-12-14 16:16:48.408886,3682.9249727760875,3698.702370919204,3673.068832816434,3682.9249727760875,0.9580373975000765,2024-12-14 17:16:47.408886,3528.379856106443,95,0.4790186987500383,1764.1899280532216,0
2024-12-15 16:16:48.408886,3524.5809198240077,3559.927059267846,3469.6970806923437,3524.5809198240077,0.22900531458880527,2024-12-15 17:16:47.408886,807.1477623379975,22,0.11450265729440263,403.57388116899875,0
2024-12-16 16:16:48.408886,3475.5157205921228,3482.522608422149,3467.9920577133416,3475.5157205921228,1.0876107654274965,2024-12-16 17:16:47.408886,3780.0083131284955,108,0.5438053827137482,1890.0041565642478,0
2024-12-17 16:16:48.408886,3388.011595040679,3405.1232073891015,3371.693348162029,3388.011595040679,0.1484814463784199,2024-12-17 17:16:47.408886,503.0568619784974,14,0.07424072318920995,251.5284309892487,0
2024-12-18 16:16:48.408886,3415.1375045490117,3495.657307196207,3377.406321060949,3415.1375045490117,0.3374077967839615,2024-12-18 17:16:47.408886,1152.2940211241582,33,0.16870389839198074,576.1470105620791,0
2024-12-19 16:16:48.408886,3338.1468614868418,3345.431441211715,3331.7323992375445,3338.1468614868418,0.5226431620863806,2024-12-19 17:16:47.408886,1744.6596311962103,52,0.2613215810431903,872.3298155981051,0
2024-12-20 16:16:48.408886,3220.8279923677546,3231.1970612163186,3218.4844889956207,3220.8279923677546,0.47357660389403666,2024-12-20 17:16:47.408886,1525.3087823523695,47,0.23678830194701833,762.6543911761847,0
2024-12-21 16:16:48.408886,3339.385103576328,3342.4926483529734,3291.674878746256,3339.385103576328,0.30354264311994134,2024-12-21 17:16:47.408886,1013.6457807349177,30,0.15177132155997067,506.82289036745885,0
2024-12-22 16:16:48.408886,3321.1155852513048,3400.7713475970704,3306.2624205180723,3321.1155852513048,0.3240374812971673,2024-12-22 17:16:47.408886,1076.1659293416005,32,0.16201874064858365,538.0829646708003,0
2024-12-23 16:16:48.408886,3327.3142701077704,3328.4170200594963,3303.990440644762,3327.3142701077704,0.27608854896579904,2024-12-23 17:16:47.408886,918.633368787251,27,0.13804427448289952,459.3166843936255,0
2024-12-24 16:16:48.408886,3209.4070563220494,3211.823347081906,3165.957652544486,3209.4070563220494,0.30685433888641145,2024-12-24 17:16:47.408886,984.8204804850864,30,0.15342716944320572,492.4102402425432,0
2024-12-25 16:16:48.408886,3166.32667095013,3263.8195359222514,3124.618151659379,3166.32667095013,0.5711738901141947,2024-12-25 17:16:47.408886,1808.5231220189135,57,0.28558694505709736,904.2615610094567,0
2024-12-26 16:16:48.408886,3175.7080588674776,3183.344087193314,3121.019612439025,3175.7080588674776,0.4245995739135049,2024-12-26 17:16:47.408886,1348.4042886688146,42,0.21229978695675245,674.2021443344073,0
2024-12-27 16:16:48.408886,3084.939565278283,3096.567756867902,3048.7753956414977,3084.939565278283,0.2828895552964988,2024-12-27 17:16:47.408886,872.6971817381478,28,0.1414447776482494,436.3485908690739,0
2024-12-28 16:16:48.408886,3114.5167168313287,3115.8680966690513,3094.46564246284,3114.5167168313287,0.5751077950092519,2024-12-28 17:16:47.408886,1791.18284153632,57,0.28755389750462595,895.59142076816,0
2024-12-29 16:16:48.408886,3068.3630757496635,3113.187182475556,3048.6570527419394,3068.3630757496635,0.4383688986703378,2024-12-29 17:16:47.408886,1345.0749422371102,43,0.2191844493351689,672.5374711185551,0
2024-12-30 16:16:48.408886,3046.5967182446507,3090.1182211976075,3026.982435859157,3046.5967182446507,0.5441465933457619,2024-12-30 17:16:47.408886,1657.7952255312046,54,0.27207329667288094,828.8976127656023,0
2024-12-31 16:16:48.408886,3001.3755764810767,3029.5859944742697,2856.831898996194,3001.3755764810767,0.5150883873240102,2024-12-31 17:16:47.408886,1545.9737054433092,51,0.2575441936620051,772.9868527216546,0
2025-01-01 16:16:48.408886,3140.059871718298,3171.108467645261,3117.6519919211432,3140.059871718298,0.2846586001444265,2025-01-01 17:16:47.408886,893.8450474530182,28,0.14232930007221326,446.9225237265091,0
2025-01-02 16:16:48.408886,3138.686045604252,3174.3645670343994,3094.1337452454704,3138.686045604252,0.26507898140183245,2025-01-02 17:16:47.408886,831.9996999089205,26,0.13253949070091622,415.9998499544603,0
2025-01-03 16:16:48.408886,3055.3746457364773,3108.9504228716964,3018.9392357344145,3055.3746457364773,0.5760526884449731,2025-01-03 17:16:47.408886,1760.0567788831052,57,0.2880263442224866,880.0283894415526,0
2025-01-04 16:16:48.408886,3117.8935865820317,3172.5288670573223,3092.5064790220067,3117.8935865820317,0.5234942593973427,2025-01-04 17:16:47.408886,1632.1993939874853,52,0.26174712969867137,816.0996969937427,0
2025-01-05 16:16:48.408886,3022.410296539065,3044.5818330753013,3010.4993838992764,3022.410296539065,0.39939661461002707,2025-01-05 17:16:47.408886,1207.1404404001905,39,0.19969830730501353,603.5702202000953,0
2025-01-06 16:16:48.408886,3037.8740338743323,3121.0531372243586,3009.053372781253,3037.8740338743323,0.3806410878635675,2025-01-06 17:16:47.408886,1156.3396770464099,38,0.19032054393178374,578.1698385232049,0
2025-01-07 16:16:48.408886,2888.7159436525335,2924.483169592184,2860.8100371663913,2888.7159436525335,0.8257570839714597,2025-01-07 17:16:47.408886,2385.3776540523795,82,0.4128785419857299,1192.6888270261898,0
2025-01-08 16:16:48.408886,2792.47724190985,2812.244410935612,2784.2108597875713,2792.47724190985,0.30375493520164537,2025-01-08 17:16:47.408886,848.2287436683959,30,0.15187746760082269,424.1143718341979,0
2025-01-09 16:16:48.408886,2805.9015815343064,2809.3967305705746,2788.8780522033967,2805.9015815343064,0.47117714488641393,2025-01-09 17:16:47.408886,1322.0766960196079,47,0.23558857244320697,661.0383480098039,0
2025-01-10 16:16:48.408886,2857.371704495433,2875.3544180951076,2854.447393880278,2857.371704495433,0.3453605978500252,2025-01-10 17:16:47.408886,986.8236001442882,34,0.1726802989250126,493.4118000721441,0
2025-01-11 16:16:48.408886,2869.2631697518436,2924.878938144832,2786.2461125530076,2869.2631697518436,0.3204375523301952,2025-01-11 17:16:47.408886,919.4196671064582,32,0.1602187761650976,459.7098335532291,0
2025-01-12 16:16:48.408886,2860.602111837079,2863.0537542186285,2793.8333274209813,2860.602111837079,0.6154179576470911,2025-01-12 17:16:47.408886,1760.4659093077307,61,0.30770897882354553,880.2329546538654,0
2025-01-13 16:16:48.408886,2838.6892914060813,2876.3836686107716,2814.3382982369008,2838.6892914060813,0.5490706453277845,2025-01-13 17:16:47.408886,1558.6409611174083,54,0.27453532266389225,779.3204805587042,0
2025-01-14 16:16:48.408886,2738.4797258308126,2754.6912667008296,2683.2748543710823,2738.4797258308126,0.6184631689329648,2025-01-14 17:16:47.408886,1693.6488492960011,61,0.3092315844664824,846.8244246480006,0
2025-01-15 16:16:48.408886,2693.7316236933957,2724.6901503852164,2677.8409013045753,2693.7316236933957,0.7272052070900376,2025-01-15 17:16:47.408886,1958.895663252939,72,0.3636026035450188,979.4478316264695,0
2025-01-16 16:16:48.408886,2667.1530364604932,2718.826939643707,2630.848062819781,2667.1530364604932,0.37114428190986587,2025-01-16 17:16:47.408886,989.8985984608481,37,0.18557214095493293,494.94929923042406,0
2025-01-17 16:16:48.408886,2742.020956567077,2768.8671683406533,2739.8177420739735,2742.020956567077,0.5612948849288033,2025-01-17 17:16:47.408886,1539.0823372886846,56,0.28064744246440165,769.5411686443423,0
2025-01-18 16:16:48.408886,2770.0596286176315,2781.2112486672904,2732.7419123764384,2770.0596286176315,0.31502859453448473,2025-01-18 17:16:47.408886,872.6479915801292,31,0.15751429726724236,436.3239957900646,0
2025-01-19 16:16:48.408886,2652.4748883612942,2679.447813240327,2628.7583242817473,2652.4748883612942,0.49894111288235826,2025-01-19 17:16:47.408886,1323.4287726914931,49,0.24947055644117913,661.7143863457466,0
2025-01-20 16:16:48.408886,2678.261701924064,2719.468911411189,2655.5099441279945,2678.261701924064,0.34389147263763487,2025-01-20 17:16:47.408886,921.0313607836446,34,0.17194573631881743,460.5156803918223,0
2025-01-21 16:16:48.408886,2656.79404097215,2664.347968457352,2632.5386195362626,2656.79404097215,0.3821168546363148,2025-01-21 17:16:47.408886,1015.2057823527824,38,0.1910584273181574,507.6028911763912,0
2025-01-22 16:16:48.408886,2616.0920898127665,2658.837162559446,2609.0136447630484,2616.0920898127665,0.5074100028453067,2025-01-22 17:16:47.408886,1327.4312947354802,50,0.25370500142265334,663.7156473677401,0
