timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-01 16:16:48.086236,60626.05698361348,60937.23079009111,58976.92567462618,60626.05698361348,6.405325526527962,2024-12-01 17:16:47.086236,388329.63036987826,640,3.202662763263981,194164.81518493913,0
2024-12-02 16:16:48.086236,60489.32763206605,60548.049188948375,60110.86566018962,60489.32763206605,12.473538238415856,2024-12-02 17:16:47.086236,754515.9412346407,1247,6.236769119207928,377257.97061732033,0
2024-12-03 16:16:48.086236,61304.344950825856,61898.16641717103,60778.87012566835,61304.344950825856,3.123720759968737,2024-12-03 17:16:47.086236,191497.65499917933,312,1.5618603799843684,95748.82749958966,0
2024-12-04 16:16:48.086236,63204.196318418544,63647.92333413231,62527.34732158478,63204.196318418544,12.396330444168543,2024-12-04 17:16:47.086236,783500.1030212172,1239,6.198165222084271,391750.0515106086,0
2024-12-05 16:16:48.086236,62942.32024636228,63148.55840399995,62638.640913659554,62942.32024636228,6.155715477261811,2024-12-05 17:16:47.086236,387455.01491530176,615,3.0778577386309056,193727.50745765088,0
2024-12-06 16:16:48.086236,62682.163375816104,62927.9452489723,62542.092067634,62682.163375816104,3.748893706778294,2024-12-06 17:16:47.086236,234988.76780684586,374,1.874446853389147,117494.38390342293,0
2024-12-07 16:16:48.086236,64696.978740815306,65643.828695677,64235.04199294323,64696.978740815306,8.774492677807563,2024-12-07 17:16:47.086236,567683.1662375554,877,4.387246338903782,283841.5831187777,0
2024-12-08 16:16:48.086236,65726.77828775694,65921.40860572827,65415.73444347924,65726.77828775694,7.1553998448180005,2024-12-08 17:16:47.086236,470301.37916060316,715,3.5776999224090003,235150.68958030158,0
2024-12-09 16:16:48.086236,65147.61994198749,65317.69123854577,65100.17363876191,65147.61994198749,4.640240020786744,2024-12-09 17:16:47.086236,302300.59331381496,464,2.320120010393372,151150.29665690748,0
2024-12-10 16:16:48.086236,65892.79105612425,65896.16045542542,65334.81504080105,65892.79105612425,6.568436798035983,2024-12-10 17:16:47.086236,432812.6334983428,656,3.2842183990179916,216406.3167491714,0
2024-12-11 16:16:48.086236,65321.33788493669,65474.57333896326,64331.819410859054,65321.33788493669,5.163172374285207,2024-12-11 17:16:47.086236,337265.3272188548,516,2.5815861871426034,168632.6636094274,0
2024-12-12 16:16:48.086236,64752.385267776364,65668.87158363622,64463.2561857357,64752.385267776364,6.6269639949901675,2024-12-12 17:16:47.086236,429111.72575928573,662,3.3134819974950838,214555.86287964287,0
2024-12-13 16:16:48.086236,65105.426534379614,65379.28946596292,64547.86444650003,65105.426534379614,8.582461122685778,2024-12-13 17:16:47.086236,558764.7921071881,858,4.291230561342889,279382.3960535941,0
2024-12-14 16:16:48.086236,62622.0081900303,62836.62290263811,62487.938388046736,62622.0081900303,15.789235761790737,2024-12-14 17:16:47.086236,988753.6511891788,1578,7.894617880895368,494376.8255945894,0
2024-12-15 16:16:48.086236,60469.720258392364,60954.85507878735,59716.42550375491,60469.720258392364,3.7864667903703233,2024-12-15 17:16:47.086236,228966.58758138627,378,1.8932333951851616,114483.29379069313,0
2024-12-16 16:16:48.086236,59797.93656745986,59894.38209501427,59694.377947272435,59797.93656745986,18.39971877787072,2024-12-16 17:16:47.086236,1100265.2163382133,1839,9.19985938893536,550132.6081691067,0
2024-12-17 16:16:48.086236,58595.211628517696,58831.96608315501,58369.43409442413,58595.211628517696,2.4881511898026356,2024-12-17 17:16:47.086236,145793.74553023354,248,1.2440755949013178,72896.87276511677,0
2024-12-18 16:16:48.086236,58972.28369452635,60084.610595194375,58451.05277979465,58972.28369452635,5.740441536471215,2024-12-18 17:16:47.086236,338526.9468206232,574,2.8702207682356073,169263.4734103116,0
2024-12-19 16:16:48.086236,57910.55754221243,58011.65652696835,57821.53447627702,57910.55754221243,8.77681226307322,2024-12-19 17:16:47.086236,508270.0915978974,877,4.38840613153661,254135.0457989487,0
2024-12-20 16:16:48.086236,56284.232716026454,56429.19297730189,56251.470385475295,56284.232716026454,7.874654795873035,2024-12-20 17:16:47.086236,443218.90308929165,787,3.9373273979365173,221609.45154464582,0
2024-12-21 16:16:48.086236,57943.56335357177,57986.699969937894,57281.285634935775,57943.56335357177,5.042559320535285,2024-12-21 17:16:47.086236,292183.85545358015,504,2.5212796602676426,146091.92772679008,0
2024-12-22 16:16:48.086236,57691.970004677554,58798.94691866627,57485.555428064894,57691.970004677554,5.524408819337807,2024-12-22 17:16:47.086236,318714.0278988129,552,2.7622044096689033,159357.01394940645,0
2024-12-23 16:16:48.086236,57780.16980952099,57795.48957177862,57456.1475579199,57780.16980952099,4.725030245936148,2024-12-23 17:16:47.086236,273013.04996531334,472,2.362515122968074,136506.52498265667,0
2024-12-24 16:16:48.086236,56144.27389790943,56178.08971194801,55536.20264148639,56144.27389790943,5.101194044336022,2024-12-24 17:16:47.086236,286402.835631586,510,2.550597022168011,143201.417815793,0
2024-12-25 16:16:48.086236,55543.46017363401,56911.63007536245,54958.14205055307,55543.46017363401,9.6666748589928,2024-12-25 17:16:47.086236,536920.5700419358,966,4.8333374294964,268460.2850209679,0
2024-12-26 16:16:48.086236,55677.22264039425,55784.32388302864,54910.17459914827,55677.22264039425,7.258959774207729,2024-12-26 17:16:47.086236,404158.7194862297,725,3.6294798871038645,202079.35974311485,0
2024-12-27 16:16:48.086236,54406.26977576143,54570.33043633309,53896.03415452057,54406.26977576143,4.727439425876583,2024-12-27 17:16:47.086236,257202.34475281212,472,2.3637197129382916,128601.17237640606,0
2024-12-28 16:16:48.086236,54825.69342421459,54844.724392655306,54543.32176758818,54825.69342421459,9.770626684641277,2024-12-28 17:16:47.086236,535681.3831745929,977,4.8853133423206385,267840.69158729643,0
2024-12-29 16:16:48.086236,54177.89036372665,54811.05546965311,53899.5319745372,54177.89036372665,7.4098362743802655,2024-12-29 17:16:47.086236,401449.29728653876,740,3.7049181371901327,200724.64864326938,0
2024-12-30 16:16:48.086236,53872.57994292318,54488.24807727874,53595.11046637378,53872.57994292318,9.262532793725464,2024-12-30 17:16:47.086236,498996.53840392263,926,4.631266396862732,249498.26920196132,0
2024-12-31 16:16:48.086236,53235.01771721461,53635.309400387,51184.01542556786,53235.01771721461,8.706435475852878,2024-12-31 17:16:47.086236,463487.2468108137,870,4.353217737926439,231743.62340540686,0
2025-01-01 16:16:48.086236,55201.813152570314,55638.47712995415,54886.67123955172,55201.813152570314,4.696299416433703,2025-01-01 17:16:47.086236,259244.24289449828,469,2.3481497082168516,129622.12144724914,0
2025-01-02 16:16:48.086236,55181.38683811678,55683.19944740437,54554.765969407985,55181.38683811678,4.542681100796773,2025-01-02 17:16:47.086236,250671.44310526887,454,2.2713405503983863,125335.72155263444,0
2025-01-03 16:16:48.086236,54008.514982345056,54766.14335793847,53493.27279697699,54008.514982345056,9.644657062969776,2025-01-03 17:16:47.086236,520893.6054849832,964,4.822328531484888,260446.8027424916,0
2025-01-04 16:16:48.086236,54891.51268078444,55661.00993468277,54533.954169472396,54891.51268078444,8.806773563984542,2025-01-04 17:16:47.086236,483417.1227642547,880,4.403386781992271,241708.56138212734,0
2025-01-05 16:16:48.086236,53545.56862852353,53859.80459643571,53376.75591877,53545.56862852353,6.665576412757864,2025-01-05 17:16:47.086236,356912.0792579939,666,3.332788206378932,178456.03962899695,0
2025-01-06 16:16:48.086236,53763.608402172096,54941.27638705592,53355.55916257308,53763.608402172096,6.492053367263589,2025-01-06 17:16:47.086236,349036.2149635623,649,3.2460266836317944,174518.10748178116,0
2025-01-07 16:16:48.086236,51650.63690161318,52162.25522228501,51251.46775616826,51650.63690161318,13.599014684521986,2025-01-07 17:16:47.086236,702397.7696899509,1359,6.799507342260993,351198.88484497543,0
