timestamp,open,high,low,close,volume
2024-01-01,151.9043520999124,152.812188304977,150.62281108363553,151.83957345692275,62488
2024-01-02,153.06804336856328,153.70294045337965,152.0461503259975,152.79975972700962,21654
2024-01-03,151.55118016734545,152.85566037630224,151.38705416355796,151.11393374360188,98248
2024-01-04,148.37224811132924,148.8548608543964,146.64943852177134,148.45399067815276,32081
2024-01-05,148.25912808825822,148.89382755834157,147.12011008839067,148.83849519696145,38726
2024-01-06,147.67501821960386,149.31759048238845,146.8002686212417,148.61893546058164,23415
2024-01-07,151.015344653851,151.67986686816772,150.4127881377132,152.0566058369414,63723
2024-01-08,149.39870456241712,151.05566015270773,149.1024476772902,149.83956249739626,59520
2024-01-09,151.57864936721967,151.95310137420927,150.91011126221875,151.73503008193492,38004
2024-01-10,148.17107845633993,149.0203155161516,148.11747499767756,148.81830209588807,50949
2024-01-11,149.51427749514158,150.011760873854,148.56667522723225,149.140448874147,84911
2024-01-12,151.40601342171766,152.58853910184027,151.1111315860652,151.1021675704252,50261
2024-01-13,146.95216506717443,147.4563849625019,146.7041861142298,147.01477137178165,26646
2024-01-14,147.3351373356754,148.26640466530586,146.4666119859205,147.7226510219573,10927
2024-01-15,145.4346510489955,146.30247293969313,145.20733581242143,145.2747387304556,80847
2024-01-16,146.02066891514963,147.33609701857822,144.5019025928731,145.274648765235,47872
2024-01-17,146.24415300535193,146.2721461067696,145.78903140302722,145.62461659698423,27918
2024-01-18,147.2293415545031,148.2417451500738,146.73079024990975,146.6209690248895,70068
2024-01-19,148.945931970015,150.26640860821905,147.40309289561344,149.0689703708904,46689
2024-01-20,150.03505244396862,150.33592995336156,148.99987114928825,149.5287895562706,16938
2024-01-21,143.07572788976435,143.20170975895994,141.99210202499867,143.10397503911173,64586
2024-01-22,144.39153541419776,144.47811543980376,142.98572194485055,143.7661600980057,85419
2024-01-23,150.26981454670215,151.26807336469585,148.49081752344512,149.96984801990797,93019
2024-01-24,153.0694698619207,153.46087497792206,152.25410202476886,152.45570588421282,68493
2024-01-25,157.44024249568628,157.6698043901202,156.89694720101994,158.05255560229034,36060
2024-01-26,154.41146873150274,155.64219530963248,152.713389048018,154.49942898581153,65042
2024-01-27,151.97027141881057,153.19614563911864,151.66946826494734,151.35124410175254,92572
2024-01-28,153.54012699775717,154.46446973804598,153.34060281517907,154.20565763127868,43959
2024-01-29,150.76431335014453,151.13686937886652,149.36233179796437,150.4142908816196,19371
2024-01-30,153.1675706968931,154.51191053974156,152.08905973361684,153.65482420173976,62185
2024-01-31,155.82176469727816,157.13155067126334,154.60789202206453,156.18784651979863,67347
2024-02-01,155.2864916746649,156.75099630059404,153.57168612308917,155.08117774117812,40132
2024-02-02,150.74944824792615,151.14507277514687,149.97226903322525,150.0590886910378,21515
2024-02-03,145.6239611895917,145.94024978838002,144.23696651211836,144.80925713913282,31500
