timestamp,open,high,low,close,volume
2024-01-01,83.33795156796796,83.51458991184187,83.19657450182542,83.67935671450743,79366
2024-01-02,85.04745292280342,85.84741765888913,84.57852626505739,84.994613758857,96181
2024-01-03,85.18196382385715,85.98161157218738,84.74585064489777,84.81295665509957,44739
2024-01-04,85.17156024713609,85.44781796421373,84.65425201483062,85.18388492503696,44146
2024-01-05,85.57025067796188,86.18578660931098,84.78137668398543,85.45597530290925,84290
2024-01-06,84.91486872080621,85.42018688720898,84.85019847539255,85.23723004422838,72918
2024-01-07,84.0140650818972,84.98194176542847,83.84503128776231,84.09987276235705,99709
2024-01-08,82.80584704377377,83.06055516895549,82.18427253894859,82.21731504140169,53256
2024-01-09,83.54161086352872,84.04633599690543,83.28444422555411,83.55374969942415,90484
2024-01-10,84.11360977276097,84.89144158804422,83.46410897304376,84.20315197005894,16162
2024-01-11,82.20242313110533,82.60732687242705,81.97182521227683,82.28370601666835,31595
2024-01-12,79.48090238758996,79.8336251942821,78.84504891399278,79.89404330858373,34430
2024-01-13,80.48110374908964,80.70328598489051,79.70376037270536,80.35320634330786,49879
2024-01-14,83.67215439059123,84.50016357302498,82.75717797883462,83.59059137697064,86479
2024-01-15,84.02916535128819,84.24409614350284,83.58199708955846,84.16375978488841,84560
2024-01-16,82.14263315212156,82.2506609524904,81.75690862072993,82.41208626851474,78696
2024-01-17,84.599004265178,85.7531701714608,83.87479186949835,85.34159424068665,62105
2024-01-18,84.13656904335362,84.5681801236442,83.4295517936286,84.12282850886912,92234
2024-01-19,84.0126056358227,84.01852270187103,83.44884402560936,83.67197156937294,74167
2024-01-20,82.16064734364556,82.40959705685587,81.30332961865598,82.0850187600763,18149
2024-01-21,83.23971599146357,84.08782271399251,83.06890482082441,83.76145296791715,58015
2024-01-22,84.05106533604499,84.61111757982971,83.69486111524324,84.66938789629062,62656
2024-01-23,84.08479243196325,84.24194563072167,83.02474148665979,84.0981030573459,34370
2024-01-24,82.97994275839379,83.26271934987983,82.31464167921703,82.99311626795499,45112
2024-01-25,80.72129377914676,81.82029152928123,80.64123908099724,80.84354100199195,45389
2024-01-26,80.54904472007631,80.55700877539047,80.29556415883805,80.57650036974704,61380
2024-01-27,83.44002451359331,83.819090900989,82.62151185355017,83.04025784260594,98635
2024-01-28,82.97446679838387,83.59180736640818,82.22789082405652,82.99854846133638,81161
2024-01-29,84.44752886270501,85.24361886171431,83.60509703020051,84.06455700308177,33304
2024-01-30,83.33897170054631,84.2372237320682,82.76357570420974,83.49195492099412,56932
2024-01-31,83.58578305201534,84.32912498423406,82.458890814021,82.98331758555072,65865
2024-02-01,84.16892377331122,84.70986614849487,83.50912497103374,84.04232335614104,28201
2024-02-02,83.77512340569115,84.59807386566247,83.01593228746151,83.91957824111178,33019
2024-02-03,81.97187250750329,82.76341400817785,81.19633609775865,81.85561492329056,17350
2024-02-04,83.43936028377061,84.11367414761659,82.91845324553509,83.29745898206176,91125
2024-02-05,83.3584455892596,83.97492317243953,82.71548158290814,83.23516299680642,89196
2024-02-06,82.25862021664,82.66964191995231,81.976217760545,82.07819297116838,33158
2024-02-07,81.07545688120626,81.52351434212883,80.45360736007551,81.15274311997507,23390
2024-02-08,80.52235637971184,80.5826608816591,80.0019880136541,80.60187377309363,26149
2024-02-09,81.31644478612989,81.74109318675792,81.10325959049072,81.07370590301723,51736
2024-02-10,80.50772145201547,81.28899471805553,79.76065131971814,80.38355425482845,49567
2024-02-11,79.16576788748192,79.96333870378128,78.66773533426611,79.26626800637534,82096
2024-02-12,80.71704638352165,81.22433310931669,80.05544115542955,80.71359316466119,89216
2024-02-13,80.24857841954844,80.83573429283821,79.47085134242383,80.73855938447318,47610
2024-02-14,82.41284248604843,83.1620303985139,82.06785788631039,82.6494133666102,94491
2024-02-15,82.6200841276772,83.48847903098167,82.39125884189355,83.40001721104314,28063
2024-02-16,83.88795979805019,84.36919025122435,83.32921950605707,84.09152544115548,10225
2024-02-17,84.5500761113326,85.31952240939611,83.67088530452845,84.5819708235169,39657
2024-02-18,87.83653358165449,88.36586151042371,87.21101359649106,87.47091097756189,60982
2024-02-19,86.96247811260571,87.29639943608596,86.30931401646859,87.11488952216321,55728
2024-02-20,89.25686076499082,89.52498709730985,88.12605327828332,88.9015818352085,63737
2024-02-21,89.11225601571392,89.95740234902664,88.58942877135435,89.37699452594437,78433
2024-02-22,89.6284911709343,90.36574978307793,89.25090459467502,89.95599487536055,71178
2024-02-23,87.94483286536111,87.97261305157829,87.4258086167404,87.11507404996762,13380
2024-02-24,87.88655181451725,88.04953667311365,86.97259865643183,88.00574376182995,61045
2024-02-25,85.3077437289899,86.23113125555177,84.83620597942607,85.55639918903515,81490
2024-02-26,85.49570817160595,86.16892307212007,84.4950914686956,84.85520690158124,10165
2024-02-27,85.09844700792021,85.40060601259154,84.04136186140936,85.03132260404992,65957
2024-02-28,81.90140294425794,82.46908461517337,81.76838319834498,82.08176291224747,51328
2024-02-29,79.26347927493346,79.73273117499446,78.58781781895121,79.50614996179253,43186
2024-03-01,75.76456789315633,76.22005027080637,75.38566617589561,75.61249315431617,55932
2024-03-02,77.18463329483352,77.56909700054068,77.15999850285488,77.2843120974069,19567
2024-03-03,77.31395493171618,78.05383632759016,77.16855996252708,77.58110859860942,82141
2024-03-04,76.11075216190328,76.84922126635209,75.56966386167106,76.34205513438341,42742
2024-03-05,75.29015477059271,75.50464116208602,75.2744138040912,75.47190201707416,16215
2024-03-06,76.3676366343924,76.4145569819401,76.22382961803895,76.05979788355398,97772
2024-03-07,75.90127632493666,76.34423835856515,75.22868999535211,75.72519828763537,23490
2024-03-08,76.49790172107771,76.879583024589,75.70359216549951,76.02693796787403,41811
