timestamp,open,high,low,close,volume
2024-01-01,51.88679490766619,52.212718452412936,51.68796712953151,51.627891021403606,46487
2024-01-02,51.847844627728485,52.409001814344535,51.605932396669196,51.99761620133323,52098
2024-01-03,53.97088841367967,54.07319051451762,53.65696484111752,53.91081022409956,24064
2024-01-04,53.32162474666114,53.990691398573226,53.16970209568148,53.74949927725308,39146
2024-01-05,54.30586638888499,54.600671973301,54.021943353055754,53.90437755954385,56040
2024-01-06,52.66206880528801,53.027777313289384,52.459566481056235,52.60238199087943,36292
2024-01-07,51.00628013927201,51.498710371393926,50.59937601303192,51.054896000498694,12217
2024-01-08,50.12806401290656,50.622682845206675,49.73090586722796,50.08881180256809,48579
2024-01-09,49.998760633004515,50.42261156131755,49.78099013073181,50.05725465209816,76719
2024-01-10,50.265300084727976,50.78743385994895,49.98650053475332,50.43656947426563,39323
2024-01-11,48.53861359128981,48.64805514233904,48.461663846439514,48.54316866655777,52639
2024-01-12,48.554981136257986,48.906948677340004,48.3553892025463,48.300173356002816,70508
2024-01-13,46.82965777375707,47.08633055505922,46.364745881225616,46.880976528777886,18375
2024-01-14,46.80294598300198,46.989158931381034,46.40790769000728,46.7054093046929,40818
2024-01-15,45.323889075356895,45.795214133002055,45.2594981043588,45.553743394645785,31196
2024-01-16,46.90455084711332,47.2809084603124,46.42097279246434,46.69296465935867,79701
2024-01-17,48.25568703357362,48.38073142557897,47.95536387129365,48.08676901763338,72271
2024-01-18,48.12328414958906,48.3313514630322,47.67190410249582,48.254391906630005,59353
2024-01-19,48.13232830097634,48.16725466146322,47.74746673538643,48.29383997883927,65647
2024-01-20,46.6251751296206,46.848018860547676,46.386006817934444,46.54386610765385,76775
2024-01-21,47.78098638462668,48.15511553893873,47.743568788260475,47.89697245433008,44701
2024-01-22,47.68662240632036,47.95500314698629,47.16067193246735,47.60576167667879,52739
2024-01-23,46.69600640588457,46.948043298305514,46.47697140780548,46.75489037992656,65653
2024-01-24,46.071524110803104,46.443795019509444,45.95277188192816,45.831827291419394,82251
2024-01-25,48.46343341705137,48.70093804497575,48.0879473271941,48.52432801598445,71473
2024-01-26,47.43157284556535,47.661758798755876,47.16585997158509,47.194706000320636,58343
2024-01-27,45.88647045098701,46.334584607052825,45.611256805253554,46.29825935330074,59848
2024-01-28,44.64678263876574,44.85744395943999,44.52269202196201,44.71853877798495,91201
2024-01-29,45.7875652483939,46.33737092549983,45.58290993347207,46.015228269475884,41974
2024-01-30,46.206453204456814,46.450374269785385,45.76480566742582,45.942521037707266,72530
2024-01-31,45.73825010090934,45.8724009295881,45.220898998568494,45.44752359462509,55956
2024-02-01,45.302525684821035,45.41952378234804,45.03456225493007,45.18334943126947,48308
2024-02-02,44.60694780416686,44.787951943525925,44.59120320237689,44.751868501318626,41177
2024-02-03,44.0966750898234,44.354556861551615,43.774724002389156,44.41783571811268,74376
2024-02-04,43.556155354943854,43.775532877572275,43.23746335459044,43.516042968473855,47576
2024-02-05,42.935622410393954,43.56290760436861,42.727483652366864,42.9525687274964,36355
2024-02-06,42.71817817480745,42.876703220510244,42.52591421590055,42.40368433360014,98366
2024-02-07,42.05574858321118,42.563102752010984,41.8780229296272,42.272576598768374,47245
2024-02-08,42.8331335806161,43.31503332461502,42.49004462315785,42.96434026565161,19507
2024-02-09,43.739039025626234,44.04575951966981,43.36681406550484,43.58791209024151,47845
2024-02-10,43.18793651539544,43.349966718257335,42.90787605845653,43.382178859745665,45146
2024-02-11,44.300859840042726,44.51279729960953,44.10576472667824,44.25338251330551,62989
2024-02-12,43.87249474258287,44.14165319763935,43.53163602862744,43.9307991229614,84608
2024-02-13,43.45421092504321,43.579796883294,43.40368960938554,43.35548246142207,79504
2024-02-14,42.68560161874493,42.87591615726426,42.43823744726478,42.73836985932412,52746
2024-02-15,40.962468349696294,41.162516454386456,40.747350878319054,41.234167285791614,60576
2024-02-16,43.29862290368849,43.32839344804828,42.83604350273842,43.24810405881708,12480
2024-02-17,42.350557586271314,42.63086879863005,42.33920634458479,42.320714578547246,58973
2024-02-18,43.123603581411565,43.186041617277326,42.79013499641747,42.94091157769487,96136
2024-02-19,42.02156034840374,42.33879451835134,41.61393116304632,41.761155404875055,53390
2024-02-20,42.2142431312484,42.43599884640526,42.079996047548356,42.17272139598378,93148
2024-02-21,41.42197624920311,41.46601099839951,40.84495473784949,41.30347844940777,26255
2024-02-22,40.79694330456099,40.913737524759064,40.494425034077494,40.71045007904466,67188
2024-02-23,42.152348527612595,42.30761593492742,41.81117027667411,42.29733748530847,63674
2024-02-24,41.10774481118989,41.337303388553146,40.98558609923649,41.225632216912,33109
2024-02-25,42.526740914080634,42.565005919680765,42.232679025504716,42.23646625712792,32453
2024-02-26,41.60508875493629,42.007592929133565,41.450162043174856,41.841530481528004,26627
2024-02-27,42.792010635937,43.177542507171864,42.64730504306076,43.043827786526506,21020
2024-02-28,42.45043547527646,42.708309534956626,42.115121359052665,42.5400787040804,38272
2024-02-29,42.533815817254094,43.03439247133417,42.43453499939716,42.443249806562754,79600
2024-03-01,42.94235938881127,43.328993637883784,42.88229227385232,43.09874823496614,51433
2024-03-02,43.22601009621448,43.350752926439284,43.160771924441796,43.31285884099613,49513
2024-03-03,43.749720546993046,43.82520038956228,43.630877862016696,43.538347404877605,31997
2024-03-04,43.539086626643154,43.90606344799542,43.51339993139688,43.484584778016846,33361
2024-03-05,43.14952010347869,43.78032607929164,43.0156504241813,43.41988354357436,88113
2024-03-06,43.168414535641624,43.20428743694992,42.83022103430738,42.99394072490757,10908
2024-03-07,42.065001592601725,42.55800209413557,41.71416796567746,42.067423225640056,41085
2024-03-08,43.75100021323741,43.99940405699597,43.27641540859473,43.82479520904319,30307
